long_fundid,double_gainaby,double_riskaby,long_hitcount
20301297,50.0,50.0,Null
20301294,50.0,50.0,Null
2016366,50.0,50.0,Null
20301293,50.0,50.0,Null
20301291,50.0,50.0,Null
20300965,50.0,50.0,Null
2016334,50.0,50.0,Null
20300108,50.0,50.0,Null
20300105,50.0,50.0,Null
20300107,50.0,50.0,Null
20300975,50.0,50.0,Null
20300992,50.0,50.0,Null
2016345,50.0,50.0,Null
20300989,50.0,50.0,Null
20300984,50.0,50.0,Null
2016399,50.0,50.0,Null
20301262,50.0,50.0,Null
20301265,50.0,50.0,Null
20300131,50.0,50.0,Null
20301266,50.0,50.0,Null
20300996,50.0,50.0,Null
2015511,50.0,50.0,Null
2015517,50.0,50.0,Null
20301257,50.0,50.0,Null
20300125,50.0,50.0,Null
20301258,50.0,50.0,Null
20300117,50.0,50.0,Null
20300119,50.0,50.0,Null
2015500,50.0,50.0,Null
20300155,50.0,50.0,Null
20300158,50.0,50.0,Null
20300153,50.0,50.0,Null
20300146,50.0,50.0,Null
20301275,50.0,50.0,Null
20301274,50.0,50.0,Null
20302357,50.0,50.0,Null
2015547,50.0,50.0,Null
20302339,50.0,50.0,Null
2015543,50.0,50.0,Null
20302342,50.0,50.0,Null
2015530,50.0,50.0,Null
2015531,50.0,50.0,Null
20302375,50.0,50.0,Null
20302360,50.0,50.0,Null
20302393,50.0,50.0,Null
20302382,50.0,50.0,Null
20302387,50.0,50.0,Null
20302388,50.0,50.0,Null
2015563,50.0,50.0,Null
12294179,50.0,50.0,Null
2013789,50.0,50.0,Null
2014021,50.0,50.0,Null
2012692,50.0,50.0,Null
2014023,50.0,50.0,Null
2012698,50.0,50.0,Null
2012697,50.0,50.0,Null
2014006,50.0,50.0,Null
2012656,50.0,50.0,Null
2011567,50.0,50.0,Null
2011565,50.0,50.0,Null
2011719,50.0,50.0,Null
2005051,50.0,50.0,Null
2005050,50.0,50.0,Null
2005052,50.0,50.0,Null
2005054,50.0,50.0,Null
2005048,50.0,50.0,Null
2005046,50.0,50.0,Null
2014506,50.0,50.0,Null
2011732,50.0,50.0,Null
2011736,50.0,50.0,Null
2005076,50.0,50.0,Null
2011742,50.0,50.0,Null
2005073,50.0,50.0,Null
2005075,50.0,50.0,Null
2005074,50.0,50.0,Null
2005069,50.0,50.0,Null
2005068,50.0,50.0,Null
2005067,50.0,50.0,Null
2005066,50.0,50.0,Null
2005064,50.0,50.0,Null
2005061,50.0,50.0,Null
2005060,50.0,50.0,Null
2011766,50.0,50.0,Null
2014534,50.0,50.0,Null
2005097,50.0,50.0,Null
2011778,50.0,50.0,Null
2005086,50.0,50.0,Null
2014549,50.0,50.0,Null
2014513,50.0,50.0,Null
2011789,50.0,50.0,Null
2014517,50.0,50.0,Null
2014522,50.0,50.0,Null
2011794,50.0,50.0,Null
2013967,50.0,50.0,Null
2013960,50.0,50.0,Null
2013961,50.0,50.0,Null
2013962,50.0,50.0,Null
2013964,50.0,50.0,Null
2013030,50.0,50.0,Null
2013032,50.0,50.0,Null
2010201,50.0,50.0,Null
2010206,50.0,50.0,Null
2013023,50.0,50.0,Null
2013975,50.0,50.0,Null
2013026,50.0,50.0,Null
2014584,50.0,50.0,Null
2013020,50.0,50.0,Null
2013943,50.0,50.0,Null
2010218,50.0,50.0,Null
2014554,50.0,50.0,Null
2013053,50.0,50.0,Null
2010223,50.0,50.0,Null
2014569,50.0,50.0,Null
2010228,50.0,50.0,Null
2014567,50.0,50.0,Null
2013044,50.0,50.0,Null
2013924,50.0,50.0,Null
2013923,50.0,50.0,Null
2005013,50.0,50.0,Null
2013928,50.0,50.0,Null
2005010,50.0,50.0,Null
2005015,50.0,50.0,Null
2005014,50.0,50.0,Null
2005018,50.0,50.0,Null
2013931,50.0,50.0,Null
2013930,50.0,50.0,Null
2013937,50.0,50.0,Null
2005004,50.0,50.0,Null
2005003,50.0,50.0,Null
2013929,50.0,50.0,Null
2013018,50.0,50.0,Null
2005035,50.0,50.0,Null
2013906,50.0,50.0,Null
2005032,50.0,50.0,Null
2013905,50.0,50.0,Null
2013019,50.0,50.0,Null
2005031,50.0,50.0,Null
2013902,50.0,50.0,Null
2005038,50.0,50.0,Null
2014594,50.0,50.0,Null
2011714,50.0,50.0,Null
2013006,50.0,50.0,Null
2013001,50.0,50.0,Null
2005023,50.0,50.0,Null
2013913,50.0,50.0,Null
2005020,50.0,50.0,Null
2005026,50.0,50.0,Null
2005028,50.0,50.0,Null
2005027,50.0,50.0,Null
2010160,50.0,50.0,Null
2010168,50.0,50.0,Null
2012399,50.0,50.0,Null
2010159,50.0,50.0,Null
2010185,50.0,50.0,Null
2010186,50.0,50.0,Null
2010188,50.0,50.0,Null
2010178,50.0,50.0,Null
2012373,50.0,50.0,Null
2013060,50.0,50.0,Null
2010128,50.0,50.0,Null
2010119,50.0,50.0,Null
2010118,50.0,50.0,Null
2013081,50.0,50.0,Null
2013083,50.0,50.0,Null
2010146,50.0,50.0,Null
2013091,50.0,50.0,Null
2013092,50.0,50.0,Null
2010137,50.0,50.0,Null
2010132,50.0,50.0,Null
2013867,50.0,50.0,Null
2010136,50.0,50.0,Null
2010133,50.0,50.0,Null
2011697,50.0,50.0,Null
2011691,50.0,50.0,Null
2012328,50.0,50.0,Null
2012325,50.0,50.0,Null
2005190,50.0,50.0,Null
2005198,50.0,50.0,Null
2005196,50.0,50.0,Null
2014602,50.0,50.0,Null
2014601,50.0,50.0,Null
2005187,50.0,50.0,Null
2005185,50.0,50.0,Null
2014615,50.0,50.0,Null
2005177,50.0,50.0,Null
2005169,50.0,50.0,Null
2014626,50.0,50.0,Null
2005166,50.0,50.0,Null
2005165,50.0,50.0,Null
2005164,50.0,50.0,Null
2014638,50.0,50.0,Null
2014639,50.0,50.0,Null
2014637,50.0,50.0,Null
2014632,50.0,50.0,Null
2012506,50.0,50.0,Null
2014658,50.0,50.0,Null
2011885,50.0,50.0,Null
2014657,50.0,50.0,Null
2011888,50.0,50.0,Null
2011896,50.0,50.0,Null
2014675,50.0,50.0,Null
2014676,50.0,50.0,Null
2013177,50.0,50.0,Null
2013178,50.0,50.0,Null
2010337,50.0,50.0,Null
2013179,50.0,50.0,Null
2005110,50.0,50.0,Null
2005119,50.0,50.0,Null
2005117,50.0,50.0,Null
2005114,50.0,50.0,Null
2013172,50.0,50.0,Null
2013175,50.0,50.0,Null
2013174,50.0,50.0,Null
2013169,50.0,50.0,Null
2013168,50.0,50.0,Null
2013165,50.0,50.0,Null
2013166,50.0,50.0,Null
2010340,50.0,50.0,Null
2005107,50.0,50.0,Null
2013163,50.0,50.0,Null
2013162,50.0,50.0,Null
2013159,50.0,50.0,Null
2013151,50.0,50.0,Null
2010326,50.0,50.0,Null
2013146,50.0,50.0,Null
2013143,50.0,50.0,Null
2013144,50.0,50.0,Null
2013149,50.0,50.0,Null
2010329,50.0,50.0,Null
2013140,50.0,50.0,Null
2005156,50.0,50.0,Null
2005154,50.0,50.0,Null
2011826,50.0,50.0,Null
2013138,50.0,50.0,Null
16026607,50.0,50.0,Null
16025168,50.0,50.0,Null
16025116,50.0,50.0,Null
16026637,50.0,50.0,Null
16025128,50.0,50.0,Null
17001158,50.0,50.0,Null
17000180,50.0,50.0,Null
17001136,50.0,50.0,Null
16027331,50.0,50.0,Null
16027337,50.0,50.0,Null
17000187,50.0,50.0,Null
17001185,50.0,50.0,Null
17001194,50.0,50.0,Null
16024383,50.0,50.0,Null
17001236,50.0,50.0,Null
17001239,50.0,50.0,Null
16024378,50.0,50.0,Null
17000236,50.0,50.0,Null
16024379,50.0,50.0,Null
17001229,50.0,50.0,Null
16027377,50.0,50.0,Null
16027376,50.0,50.0,Null
17001218,50.0,50.0,Null
17000252,50.0,50.0,Null
16027363,50.0,50.0,Null
16024336,50.0,50.0,Null
19007260,50.0,50.0,Null
19007257,50.0,50.0,Null
2004402,50.0,50.0,Null
19007254,50.0,50.0,Null
2004409,50.0,50.0,Null
2004414,50.0,50.0,Null
2003804,50.0,50.0,Null
19007227,50.0,50.0,Null
2004418,50.0,50.0,Null
2003805,50.0,50.0,Null
19007231,50.0,50.0,Null
19007233,50.0,50.0,Null
2004420,50.0,50.0,Null
2003813,50.0,50.0,Null
2004433,50.0,50.0,Null
19007201,50.0,50.0,Null
2004443,50.0,50.0,Null
2004450,50.0,50.0,Null
2004100,50.0,50.0,Null
2004109,50.0,50.0,Null
2004102,50.0,50.0,Null
2004106,50.0,50.0,Null
2004456,50.0,50.0,Null
2004455,50.0,50.0,Null
2004462,50.0,50.0,Null
2004469,50.0,50.0,Null
17001346,50.0,50.0,Null
17001359,50.0,50.0,Null
17001329,50.0,50.0,Null
17001301,50.0,50.0,Null
19007293,50.0,50.0,Null
19007264,50.0,50.0,Null
19007265,50.0,50.0,Null
19007271,50.0,50.0,Null
19007278,50.0,50.0,Null
2004192,50.0,50.0,Null
2000198,50.0,50.0,Null
17001290,50.0,50.0,Null
2000193,50.0,50.0,Null
2000195,50.0,50.0,Null
2001239,50.0,50.0,Null
2001238,50.0,50.0,Null
2000185,50.0,50.0,Null
2000186,50.0,50.0,Null
2001237,50.0,50.0,Null
2001236,50.0,50.0,Null
2000180,50.0,50.0,Null
2000184,50.0,50.0,Null
2000181,50.0,50.0,Null
2003798,50.0,50.0,Null
2003781,50.0,50.0,Null
2001221,50.0,50.0,Null
2000162,50.0,50.0,Null
2002205,50.0,50.0,Null
2002204,50.0,50.0,Null
2001206,50.0,50.0,Null
2000157,50.0,50.0,Null
2000158,50.0,50.0,Null
2001201,50.0,50.0,Null
2000150,50.0,50.0,Null
2004115,50.0,50.0,Null
2004116,50.0,50.0,Null
2004487,50.0,50.0,Null
2003753,50.0,50.0,Null
2004489,50.0,50.0,Null
2001273,50.0,50.0,Null
2000145,50.0,50.0,Null
2004483,50.0,50.0,Null
2000149,50.0,50.0,Null
2004111,50.0,50.0,Null
2004129,50.0,50.0,Null
2004478,50.0,50.0,Null
2003747,50.0,50.0,Null
2003746,50.0,50.0,Null
2001260,50.0,50.0,Null
2000132,50.0,50.0,Null
2000134,50.0,50.0,Null
2004474,50.0,50.0,Null
2004470,50.0,50.0,Null
2004122,50.0,50.0,Null
2003775,50.0,50.0,Null
2003777,50.0,50.0,Null
2002244,50.0,50.0,Null
2003773,50.0,50.0,Null
2000124,50.0,50.0,Null
2000126,50.0,50.0,Null
2000128,50.0,50.0,Null
2002235,50.0,50.0,Null
2004497,50.0,50.0,Null
2004147,50.0,50.0,Null
2003763,50.0,50.0,Null
2004148,50.0,50.0,Null
2004145,50.0,50.0,Null
2003761,50.0,50.0,Null
2003760,50.0,50.0,Null
2001245,50.0,50.0,Null
2000115,50.0,50.0,Null
2000113,50.0,50.0,Null
2001248,50.0,50.0,Null
2004143,50.0,50.0,Null
2004140,50.0,50.0,Null
2003713,50.0,50.0,Null
2003712,50.0,50.0,Null
2000108,50.0,50.0,Null
2004155,50.0,50.0,Null
2002261,50.0,50.0,Null
2000102,50.0,50.0,Null
2004168,50.0,50.0,Null
2004167,50.0,50.0,Null
2002251,50.0,50.0,Null
2002252,50.0,50.0,Null
2003732,50.0,50.0,Null
2002288,50.0,50.0,Null
2002284,50.0,50.0,Null
2002285,50.0,50.0,Null
2001299,50.0,50.0,Null
2001297,50.0,50.0,Null
2003725,50.0,50.0,Null
2004187,50.0,50.0,Null
2002989,50.0,50.0,Null
19007348,50.0,50.0,Null
2002981,50.0,50.0,Null
19007343,50.0,50.0,Null
19007340,50.0,50.0,Null
19007341,50.0,50.0,Null
19007346,50.0,50.0,Null
19007359,50.0,50.0,Null
2002977,50.0,50.0,Null
2002978,50.0,50.0,Null
2004308,50.0,50.0,Null
2004302,50.0,50.0,Null
2002973,50.0,50.0,Null
19007356,50.0,50.0,Null
2004300,50.0,50.0,Null
19007358,50.0,50.0,Null
19007371,50.0,50.0,Null
19007366,50.0,50.0,Null
19007365,50.0,50.0,Null
2002184,50.0,50.0,Null
19007377,50.0,50.0,Null
2002991,50.0,50.0,Null
2002188,50.0,50.0,Null
2004337,50.0,50.0,Null
2004336,50.0,50.0,Null
2004333,50.0,50.0,Null
2004211,50.0,50.0,Null
19007312,50.0,50.0,Null
2004216,50.0,50.0,Null
19007314,50.0,50.0,Null
2004215,50.0,50.0,Null
19007316,50.0,50.0,Null
2004205,50.0,50.0,Null
2004314,50.0,50.0,Null
2004200,50.0,50.0,Null
19007320,50.0,50.0,Null
2004323,50.0,50.0,Null
19007335,50.0,50.0,Null
19007330,50.0,50.0,Null
2004326,50.0,50.0,Null
19007338,50.0,50.0,Null
17001451,50.0,50.0,Null
17001453,50.0,50.0,Null
17001458,50.0,50.0,Null
17001459,50.0,50.0,Null
17001455,50.0,50.0,Null
17001456,50.0,50.0,Null
17001457,50.0,50.0,Null
17001463,50.0,50.0,Null
17001461,50.0,50.0,Null
17001462,50.0,50.0,Null
17001468,50.0,50.0,Null
17001465,50.0,50.0,Null
17001466,50.0,50.0,Null
17001471,50.0,50.0,Null
17001472,50.0,50.0,Null
17001473,50.0,50.0,Null
17001475,50.0,50.0,Null
17001478,50.0,50.0,Null
17001479,50.0,50.0,Null
17001419,50.0,50.0,Null
2001318,50.0,50.0,Null
2001336,50.0,50.0,Null
2000285,50.0,50.0,Null
2001338,50.0,50.0,Null
2003696,50.0,50.0,Null
2003695,50.0,50.0,Null
2000283,50.0,50.0,Null
2000280,50.0,50.0,Null
2001325,50.0,50.0,Null
2000273,50.0,50.0,Null
2000275,50.0,50.0,Null
2000276,50.0,50.0,Null
2003680,50.0,50.0,Null
2003682,50.0,50.0,Null
2000272,50.0,50.0,Null
2001354,50.0,50.0,Null
2003673,50.0,50.0,Null
2001345,50.0,50.0,Null
17001388,50.0,50.0,Null
2000290,50.0,50.0,Null
2000294,50.0,50.0,Null
2003654,50.0,50.0,Null
2003653,50.0,50.0,Null
2003652,50.0,50.0,Null
2004252,50.0,50.0,Null
20311539,50.0,50.0,Null
20303901,50.0,50.0,Null
20310810,50.0,50.0,Null
20310007,50.0,50.0,Null
20311542,50.0,50.0,Null
20311523,50.0,50.0,Null
20304147,50.0,50.0,Null
20300448,50.0,50.0,Null
20300449,50.0,50.0,Null
20303141,50.0,50.0,Null
20303147,50.0,50.0,Null
20300438,50.0,50.0,Null
20302041,50.0,50.0,Null
2015902,50.0,50.0,Null
20302023,50.0,50.0,Null
20302024,50.0,50.0,Null
20300498,50.0,50.0,Null
20300499,50.0,50.0,Null
20302020,50.0,50.0,Null
20300479,50.0,50.0,Null
20300481,50.0,50.0,Null
20300480,50.0,50.0,Null
20302084,50.0,50.0,Null
20302081,50.0,50.0,Null
2014821,50.0,50.0,Null
2014820,50.0,50.0,Null
202009948,50.0,50.0,Null
20301590,50.0,50.0,Null
20302096,50.0,50.0,Null
2014809,50.0,50.0,Null
20302094,50.0,50.0,Null
20303194,50.0,50.0,Null
20301596,50.0,50.0,Null
20302098,50.0,50.0,Null
20301593,50.0,50.0,Null
2014814,50.0,50.0,Null
20302064,50.0,50.0,Null
2014805,50.0,50.0,Null
20301571,50.0,50.0,Null
20301569,50.0,50.0,Null
20303167,50.0,50.0,Null
20303154,50.0,50.0,Null
20301551,50.0,50.0,Null
20303153,50.0,50.0,Null
20303185,50.0,50.0,Null
20301532,50.0,50.0,Null
20301531,50.0,50.0,Null
20303173,50.0,50.0,Null
20303171,50.0,50.0,Null
2014870,50.0,50.0,Null
2014874,50.0,50.0,Null
2014889,50.0,50.0,Null
2014896,50.0,50.0,Null
17001050,50.0,50.0,Null
16027413,50.0,50.0,Null
17001060,50.0,50.0,Null
17001075,50.0,50.0,Null
17000348,50.0,50.0,Null
17000318,50.0,50.0,Null
16024290,50.0,50.0,Null
16027495,50.0,50.0,Null
16027492,50.0,50.0,Null
16027490,50.0,50.0,Null
17000379,50.0,50.0,Null
16024272,50.0,50.0,Null
17000368,50.0,50.0,Null
17000367,50.0,50.0,Null
17000363,50.0,50.0,Null
17000362,50.0,50.0,Null
17001117,50.0,50.0,Null
17001112,50.0,50.0,Null
17000350,50.0,50.0,Null
16024253,50.0,50.0,Null
16024241,50.0,50.0,Null
16024232,50.0,50.0,Null
16025999,50.0,50.0,Null
16024225,50.0,50.0,Null
16026816,50.0,50.0,Null
13026536,50.0,50.0,Null
13026537,50.0,50.0,Null
13026586,50.0,50.0,Null
13026577,50.0,50.0,Null
13026506,50.0,50.0,Null
13026528,50.0,50.0,Null
14000622,50.0,50.0,Null
13027788,50.0,50.0,Null
13027786,50.0,50.0,Null
13028822,50.0,50.0,Null
13027766,50.0,50.0,Null
13028813,50.0,50.0,Null
13026497,50.0,50.0,Null
13027732,50.0,50.0,Null
14000694,50.0,50.0,Null
13027716,50.0,50.0,Null
13027701,50.0,50.0,Null
14000658,50.0,50.0,Null
13030246,50.0,50.0,Null
13030245,50.0,50.0,Null
13030248,50.0,50.0,Null
14000678,50.0,50.0,Null
13028879,50.0,50.0,Null
14000680,50.0,50.0,Null
13028880,50.0,50.0,Null
13026691,50.0,50.0,Null
13026675,50.0,50.0,Null
13029091,50.0,50.0,Null
13029095,50.0,50.0,Null
13026655,50.0,50.0,Null
13026645,50.0,50.0,Null
13026647,50.0,50.0,Null
13027588,50.0,50.0,Null
13027599,50.0,50.0,Null
13026637,50.0,50.0,Null
13026612,50.0,50.0,Null
13027677,50.0,50.0,Null
13027695,50.0,50.0,Null
13027636,50.0,50.0,Null
13027651,50.0,50.0,Null
13027643,50.0,50.0,Null
13029039,50.0,50.0,Null
13028727,50.0,50.0,Null
13029042,50.0,50.0,Null
13029877,50.0,50.0,Null
13028716,50.0,50.0,Null
13030152,50.0,50.0,Null
13030167,50.0,50.0,Null
13030162,50.0,50.0,Null
13028738,50.0,50.0,Null
13029079,50.0,50.0,Null
13029061,50.0,50.0,Null
13029817,50.0,50.0,Null
13028777,50.0,50.0,Null
13029057,50.0,50.0,Null
13029650,50.0,50.0,Null
13026793,50.0,50.0,Null
13026772,50.0,50.0,Null
13027491,50.0,50.0,Null
13026749,50.0,50.0,Null
13026996,50.0,50.0,Null
13026995,50.0,50.0,Null
13026736,50.0,50.0,Null
13027479,50.0,50.0,Null
13026705,50.0,50.0,Null
13026725,50.0,50.0,Null
13026728,50.0,50.0,Null
13026943,50.0,50.0,Null
13026912,50.0,50.0,Null
13027529,50.0,50.0,Null
13028137,50.0,50.0,Null
13027518,50.0,50.0,Null
13026903,50.0,50.0,Null
13028155,50.0,50.0,Null
13030468,50.0,50.0,Null
13030465,50.0,50.0,Null
13028109,50.0,50.0,Null
13030461,50.0,50.0,Null
14000416,50.0,50.0,Null
14000415,50.0,50.0,Null
13030483,50.0,50.0,Null
14000439,50.0,50.0,Null
13028176,50.0,50.0,Null
13028195,50.0,50.0,Null
14000484,50.0,50.0,Null
14000483,50.0,50.0,Null
14000482,50.0,50.0,Null
13029569,50.0,50.0,Null
13026897,50.0,50.0,Null
13026889,50.0,50.0,Null
13026877,50.0,50.0,Null
13026861,50.0,50.0,Null
13027382,50.0,50.0,Null
13026841,50.0,50.0,Null
13026828,50.0,50.0,Null
13026821,50.0,50.0,Null
13028027,50.0,50.0,Null
13028032,50.0,50.0,Null
13026002,50.0,50.0,Null
13026007,50.0,50.0,Null
13028942,50.0,50.0,Null
13028002,50.0,50.0,Null
13026010,50.0,50.0,Null
13028012,50.0,50.0,Null
14000510,50.0,50.0,Null
14000511,50.0,50.0,Null
14000516,50.0,50.0,Null
14000527,50.0,50.0,Null
14000526,50.0,50.0,Null
14000529,50.0,50.0,Null
13027459,50.0,50.0,Null
13028900,50.0,50.0,Null
13028909,50.0,50.0,Null
14000555,50.0,50.0,Null
13028995,50.0,50.0,Null
13030351,50.0,50.0,Null
13028099,50.0,50.0,Null
13030367,50.0,50.0,Null
12400601,50.0,50.0,Null
25803846,50.0,50.0,Null
25803845,50.0,50.0,Null
25802323,50.0,50.0,Null
25803854,50.0,50.0,Null
25802322,50.0,50.0,Null
25803851,50.0,50.0,Null
25803852,50.0,50.0,Null
25802307,50.0,50.0,Null
25803836,50.0,50.0,Null
25802314,50.0,50.0,Null
25804452,50.0,50.0,Null
25802313,50.0,50.0,Null
25803018,50.0,50.0,Null
25803017,50.0,50.0,Null
25804457,50.0,50.0,Null
25803012,50.0,50.0,Null
25804456,50.0,50.0,Null
25804459,50.0,50.0,Null
25803010,50.0,50.0,Null
25801096,50.0,50.0,Null
25802301,50.0,50.0,Null
25801083,50.0,50.0,Null
25801084,50.0,50.0,Null
25801992,50.0,50.0,Null
25801993,50.0,50.0,Null
25801995,50.0,50.0,Null
25801070,50.0,50.0,Null
25803891,50.0,50.0,Null
25801078,50.0,50.0,Null
25803893,50.0,50.0,Null
25801998,50.0,50.0,Null
25801064,50.0,50.0,Null
25803085,50.0,50.0,Null
25803084,50.0,50.0,Null
25803086,50.0,50.0,Null
25803083,50.0,50.0,Null
25803098,50.0,50.0,Null
25803096,50.0,50.0,Null
25803092,50.0,50.0,Null
25803091,50.0,50.0,Null
25803090,50.0,50.0,Null
25801904,50.0,50.0,Null
25801903,50.0,50.0,Null
25801905,50.0,50.0,Null
25801123,50.0,50.0,Null
25801120,50.0,50.0,Null
25800004,50.0,50.0,Null
25801131,50.0,50.0,Null
25801921,50.0,50.0,Null
25801926,50.0,50.0,Null
25801924,50.0,50.0,Null
25801100,50.0,50.0,Null
25801103,50.0,50.0,Null
25801911,50.0,50.0,Null
25801107,50.0,50.0,Null
25801109,50.0,50.0,Null
25801919,50.0,50.0,Null
25801947,50.0,50.0,Null
25801945,50.0,50.0,Null
25801946,50.0,50.0,Null
25801943,50.0,50.0,Null
25801942,50.0,50.0,Null
25801168,50.0,50.0,Null
25801165,50.0,50.0,Null
25801937,50.0,50.0,Null
25801931,50.0,50.0,Null
25801932,50.0,50.0,Null
25801178,50.0,50.0,Null
25801965,50.0,50.0,Null
25801966,50.0,50.0,Null
25801963,50.0,50.0,Null
25801139,50.0,50.0,Null
25801967,50.0,50.0,Null
25801968,50.0,50.0,Null
25801144,50.0,50.0,Null
25801973,50.0,50.0,Null
25801149,50.0,50.0,Null
25801957,50.0,50.0,Null
25801153,50.0,50.0,Null
25801961,50.0,50.0,Null
25800072,50.0,50.0,Null
25804550,50.0,50.0,Null
25803116,50.0,50.0,Null
25804554,50.0,50.0,Null
25800860,50.0,50.0,Null
25804557,50.0,50.0,Null
25803112,50.0,50.0,Null
25800076,50.0,50.0,Null
25804549,50.0,50.0,Null
25800855,50.0,50.0,Null
25800080,50.0,50.0,Null
25804561,50.0,50.0,Null
25804564,50.0,50.0,Null
25803105,50.0,50.0,Null
25804565,50.0,50.0,Null
25804566,50.0,50.0,Null
25804567,50.0,50.0,Null
25800085,50.0,50.0,Null
25804569,50.0,50.0,Null
25804559,50.0,50.0,Null
25804536,50.0,50.0,Null
25800053,50.0,50.0,Null
25804530,50.0,50.0,Null
25804545,50.0,50.0,Null
25800067,50.0,50.0,Null
25800867,50.0,50.0,Null
25800868,50.0,50.0,Null
25800032,50.0,50.0,Null
25802296,50.0,50.0,Null
25802291,50.0,50.0,Null
25800814,50.0,50.0,Null
25800813,50.0,50.0,Null
25804505,50.0,50.0,Null
25800810,50.0,50.0,Null
25800027,50.0,50.0,Null
25804520,50.0,50.0,Null
25804525,50.0,50.0,Null
25804518,50.0,50.0,Null
25800800,50.0,50.0,Null
25800010,50.0,50.0,Null
25802276,50.0,50.0,Null
25800014,50.0,50.0,Null
25800840,50.0,50.0,Null
25800015,50.0,50.0,Null
25800012,50.0,50.0,Null
25802270,50.0,50.0,Null
25800006,50.0,50.0,Null
25800837,50.0,50.0,Null
25804501,50.0,50.0,Null
25804500,50.0,50.0,Null
25802286,50.0,50.0,Null
25800021,50.0,50.0,Null
25802285,50.0,50.0,Null
25802289,50.0,50.0,Null
25800827,50.0,50.0,Null
25800825,50.0,50.0,Null
25801688,50.0,50.0,Null
25801690,50.0,50.0,Null
25801695,50.0,50.0,Null
25800169,50.0,50.0,Null
25803325,50.0,50.0,Null
25803323,50.0,50.0,Null
25800164,50.0,50.0,Null
25803320,50.0,50.0,Null
25801693,50.0,50.0,Null
25804302,50.0,50.0,Null
25801694,50.0,50.0,Null
25803328,50.0,50.0,Null
25801678,50.0,50.0,Null
25803334,50.0,50.0,Null
25800152,50.0,50.0,Null
25803333,50.0,50.0,Null
25801667,50.0,50.0,Null
25801666,50.0,50.0,Null
25803338,50.0,50.0,Null
25803339,50.0,50.0,Null
25804327,50.0,50.0,Null
25804324,50.0,50.0,Null
25804323,50.0,50.0,Null
25801675,50.0,50.0,Null
25800145,50.0,50.0,Null
25801657,50.0,50.0,Null
25800129,50.0,50.0,Null
25804306,50.0,50.0,Null
25804307,50.0,50.0,Null
25804308,50.0,50.0,Null
25804309,50.0,50.0,Null
25804314,50.0,50.0,Null
25803353,50.0,50.0,Null
25801660,50.0,50.0,Null
25804313,50.0,50.0,Null
25801662,50.0,50.0,Null
25804311,50.0,50.0,Null
25801649,50.0,50.0,Null
25801644,50.0,50.0,Null
25801645,50.0,50.0,Null
25801651,50.0,50.0,Null
25801650,50.0,50.0,Null
25801638,50.0,50.0,Null
25801636,50.0,50.0,Null
25801643,50.0,50.0,Null
25803300,50.0,50.0,Null
25803304,50.0,50.0,Null
25803301,50.0,50.0,Null
25801632,50.0,50.0,Null
25803302,50.0,50.0,Null
25801619,50.0,50.0,Null
25801613,50.0,50.0,Null
25803305,50.0,50.0,Null
25803308,50.0,50.0,Null
25801611,50.0,50.0,Null
25801617,50.0,50.0,Null
25803310,50.0,50.0,Null
25803312,50.0,50.0,Null
25803314,50.0,50.0,Null
25803315,50.0,50.0,Null
25802202,50.0,50.0,Null
25802204,50.0,50.0,Null
25802211,50.0,50.0,Null
25802215,50.0,50.0,Null
25802222,50.0,50.0,Null
25802223,50.0,50.0,Null
25802224,50.0,50.0,Null
25802226,50.0,50.0,Null
25802217,50.0,50.0,Null
25802216,50.0,50.0,Null
25802234,50.0,50.0,Null
25802233,50.0,50.0,Null
25802245,50.0,50.0,Null
25800104,50.0,50.0,Null
25802254,50.0,50.0,Null
25802253,50.0,50.0,Null
25802259,50.0,50.0,Null
25800101,50.0,50.0,Null
25802263,50.0,50.0,Null
25802269,50.0,50.0,Null
25802168,50.0,50.0,Null
25802158,50.0,50.0,Null
25802184,50.0,50.0,Null
25802185,50.0,50.0,Null
25802171,50.0,50.0,Null
25802176,50.0,50.0,Null
25804299,50.0,50.0,Null
25804294,50.0,50.0,Null
25804295,50.0,50.0,Null
25804290,50.0,50.0,Null
25804292,50.0,50.0,Null
25804293,50.0,50.0,Null
25802199,50.0,50.0,Null
25802192,50.0,50.0,Null
25804253,50.0,50.0,Null
25803292,50.0,50.0,Null
25803291,50.0,50.0,Null
25803296,50.0,50.0,Null
